marketplace	review_id	product_id	product_category	star_rating	helpful_votes
US	R26KY94LH7A9RJ	0385493800	Books	4	0
US	R2TAZ10OAQXMQL	0871137380	Books	5	0
US	R3CKYSJC4PY63B	068484267X	Books	4	0
US	R2QCHP5BNCCU8P	0140177396	Books	5	0
US	RDEJHVAY50K88	0140186409	Books	5	0
US	R2B2VQR1R77AAR	1881273156	Books	5	1
US	R126QC19N7W209	1558216847	Books	5	6
US	R3IM1DEXDKS15F	0345423496	Books	2	1
US	R2ZXLOIX3OKCKG	0887306713	Books	5	0
US	R21P78B93P5PZY	0930289234	Books	5	1
US	RVI7VYUFQL3F3	0393314804	Books	5	1
US	R3NNKL03CP3B7O	1573226521	Books	5	0
US	R17M9XZUG7G4M8	0380977281	Books	3	0
US	R20PHPNOY9IT0W	0312853254	Books	5	1
US	RFKDJ0VR7WET8	0385493800	Books	2	0
US	R3E7CYSS7OFI3	1561385107	Books	5	3
US	R1VB8WT8148PAR	0824940962	Books	5	2
US	RZMSKUPFFOITW	0385493800	Books	5	0
US	R1RNM0000157ZI	0385493800	Books	1	2
US	R31K1XALS0YD41	0812046625	Books	5	1
US	R2I4J3CB6I74FT	0380789019	Books	5	1
US	R1MXNE7OEOVJAD	0316152196	Books	5	0
US	R3IWUXC604MB7F	006017322X	Books	5	1
US	R21X6KCGGVJLM6	0316286869	Books	5	0
US	R2CCXJ91NHH1R1	088646014X	Books	5	1
US	RJ2JEPAB6WM3K	0385474547	Books	5	1
US	RQHKD3AJDFEYJ	0670880728	Books	1	8
US	R3Q0XV7DDSMN1L	0920668372	Books	5	3
US	R3NNBF5ZK2JUW5	0446310786	Books	5	0
US	R1S7VNL4S93KL4	0684843749	Books	5	0
US	R1PLVK9075B5ZV	0802130208	Books	5	0
US	RYUQO45R8IEHP	0451191153	Books	5	0
US	R3RR81GA19CEY2	0553573403	Books	5	0
US	R285MLH9HX1GEZ	0316548189	Books	5	3
US	R1OREA1J6ECCWR	0441172717	Books	3	4
US	R3PKDL1MU2OR4T	0451191935	Books	5	1
US	R2AF81E5I2CZUJ	0553573403	Books	5	0
US	R294DGWWFGQI8Y	0425166805	Books	1	60
US	R1D8OW9KZZFL8J	1573225517	Books	1	11
US	R29X4BZ8YZVTKB	0060977493	Books	1	4
US	R53MCB0DE18YN	0393312836	Books	4	0
US	R1NVGIUTOF9N7	0380973634	Books	5	1
US	R2UOHB884HR7SN	0802130208	Books	1	8
US	R1S229MVA6VHEZ	0871137380	Books	5	0
US	R21CVDSTQ3FJ1L	0399143904	Books	5	0
US	R1XTQ93DPX5GLF	0553277472	Books	5	0
US	R21G151BA335B2	0812550706	Books	5	0
US	R3SKGDHXKJOB2X	0374172897	Books	5	0
US	RVS0S6VS174GC	0345403959	Books	4	0
US	RM3U4AMFMFFNZ	067942850X	Books	5	0
US	R976OT4YP239S	0140277447	Books	5	1
US	R2RQZ7VPREXVUW	044022165X	Books	5	0
US	RYXOXYPIGOYMN	0393314804	Books	5	0
US	R1DH8NERLJWVYC	0393312836	Books	5	0
US	RDTDRGK4A84U4	1853260983	Books	5	7
US	R35HDVZYRZF3DC	006109594X	Books	1	1
US	R3QVJSAAIV9KMW	0060920386	Books	5	0
US	R1YTOEUR6VEVEA	067158037X	Books	5	0
US	R29S7M2CHMI021	038533348X	Books	5	0
US	R2A7COPC9TNBJN	0060920432	Books	5	2
US	R1OW1AYX343EEY	0553456350	Books	2	0
US	RLF37IUHV7ZVS	0060977493	Books	5	0
US	R3VL6VQ36D4EGI	0451191153	Books	3	0
US	R3N3T8CHC021CD	1567184855	Books	5	1
US	R216H7OSY97IO5	0606026347	Books	5	3
US	R156O4KR72I52T	044022165X	Books	5	0
US	RZRKML1775GMQ	0517122707	Books	5	0
US	R2DEQIW976607E	006016848X	Books	3	0
US	RFCPU060EY0UG	1568495110	Books	5	0
US	RCXER4OTT9VG7	0385493800	Books	2	0
US	R1KEV5ER2AD481	1573226521	Books	5	0
US	R3NXXYXIK4F7O8	0679428887	Books	5	0
US	R13L0TGPTNSDF6	0517543052	Books	5	1
US	R35ALDNXTNX1DQ	0399143904	Books	2	0
US	RV2ONQ3VQDJWG	068484267X	Books	5	0
US	RNP4K7ONZX0XP	0385484518	Books	5	0
US	R2JFELBF2ET8ZZ	0887307280	Books	5	1
US	R10TNCY7PUOMT9	0312952813	Books	5	5
US	RJ41N7LSO36AA	0385493800	Books	2	0
US	R3EZP9KTWTWKVP	0679437223	Books	5	1
US	R9LM65H5OW2FO	0451169514	Books	5	0
US	RFTE4MPD5OQLJ	0679423001	Books	5	7
US	R13ZQ5GWIF30ZK	0060926317	Books	1	7
US	R2DWV0PA8UE9LH	0385486804	Books	4	0
US	R3RRF674UFU19I	0375701427	Books	4	1
US	RA095EWVLKEYV	0385493800	Books	5	0
US	RGVHC15S0LD8I	0590353403	Books	5	0
US	R126DTXOZELXKM	0783801602	Books	3	0
US	R3CAZ0SJT95WYZ	0345423496	Books	3	0
US	R6DXWJJ2E78AS	0609603086	Books	4	0
US	R2CB81LQYC4XS7	0393312836	Books	1	5
US	RCXBXJPUFH160	1567407757	Books	5	0
US	R1Z5UA4S1UF68N	0451160916	Books	5	0
US	R32R8S6F610LMM	0312958455	Books	4	1
US	R3MVW772YH093B	0385486804	Books	5	0
US	R1DS8KOCN1XOYT	0440211727	Books	4	0
US	RAASRFHSAFF8K	0684847817	Books	5	0
US	RXX4NSQQLEPP1	0026009102	Books	1	38
US	R3UA9GBHM7CJKA	0345350472	Books	5	1
US	R1IMM9PN1CUM3E	0399143904	Books	2	0
US	R284IRTQP5FR6K	0399137084	Books	5	1
US	RJMV4MUZELUH4	0345350499	Books	5	0
US	R34BEB2WMLXGYK	0670880728	Books	5	0
US	R1RGFUS3D8DJQN	031286504X	Books	4	0
US	R32A7RXFI5TQ18	0399103422	Books	5	0
US	R3P7TCIE4WYO4Q	0385493800	Books	3	0
US	R231JVL54X6BRM	0606030573	Books	5	1
US	RWPFN5JX6NJ8A	0140177396	Books	4	0
US	R2U14UXVXBTZ4P	0385484518	Books	5	0
US	R3BGNKNR9BMC8E	0425129586	Books	5	0
US	R1YKLWN5U67I9A	0131103628	Books	5	0
US	R2ZHA1BHJLHIBK	0964385619	Books	5	1
US	R36A21I2CYIRZO	068484267X	Books	5	0
US	ROQ4SARZLP07N	0552131067	Books	5	0
US	R2PN4A7QR87O8W	0385333846	Books	4	0
US	R3V70H722X0LD8	0446310786	Books	2	6
US	R1JD1ZH95JQJVZ	0812046625	Books	5	1
US	RMU1ZEFP1HU3I	0385484518	Books	5	0
US	R3B4PAFIF31AUO	0441172717	Books	5	0
US	R30HJC25VGA0N9	0553275976	Books	5	0
US	R2I1PM823UQ6JM	0679720200	Books	5	0
US	R2FC6YG1TBMM4J	0887309372	Books	3	42
US	R1EB0D71WFQI6F	0802130208	Books	5	0
US	R4SPCIOCLDJ38	0399143904	Books	4	0
US	R2OIF4GS02HIVY	0553573403	Books	5	1
US	R1THRL45J75HIU	0385493800	Books	2	0
US	R11I5PJ0DC9UZL	0385493800	Books	1	0
US	R14ID80L2VH53Q	0385493800	Books	1	0
US	R1PU13C1STSZ43	0446310786	Books	5	0
US	R28RMW0T2HQG0	0887308589	Books	5	1
US	R1HCNN11OEBB6D	0425098478	Books	5	1
US	R27Y0M4HVB8E17	0887307396	Books	5	0
US	R1SWFSRGMGDH42	0385482582	Books	5	2
US	R12JXDR8CO3IPO	0399143904	Books	1	0
US	R3UPK5D7HYZ89	0670880728	Books	5	0
US	RAGK8DF3TK6T1	0783801602	Books	1	2
US	RTYYC8U48SNEK	0609603086	Books	5	0
US	R17FGIYT0KA910	0887309372	Books	5	0
US	R33VMIOLZ1CQBE	0451191153	Books	5	0
US	R3RQVR7BT7WRJ6	0394533054	Books	5	0
US	R116VLQL4UZDF2	0385493800	Books	3	0
US	RIT1CUPQQUWES	0553212478	Books	5	0
US	R1OIJUYJAZCLUX	0553278223	Books	5	0
US	R374SG9SQBZJLN	0688052304	Books	5	0
US	R1N8I569RTDUGW	0380789019	Books	5	0
US	R252JXLDA8HA4B	0590373587	Books	5	0
US	R1A0HDMQJOUVYP	0385493800	Books	5	0
US	R1FRE9DOVKLECZ	0385484518	Books	4	0
US	R1C2F3KH2BLXPZ	0440214041	Books	4	0
US	RUMSG4KWEFSR1	0671015206	Books	5	0
US	R1QA3NNN29SZX4	006025520X	Books	5	3
US	R2W1ZCAFP9S4UZ	0385493800	Books	3	0
US	R2Z1Z6Y7JWB6DX	0553108034	Books	5	12
US	R34MCGJ2A8S8NP	0694006300	Books	5	25
US	R1LI7KD2IUF0KF	0385484518	Books	5	0
US	R2DQ0O6M4DXEKG	0140277447	Books	4	3
US	RTMQBLGHBSLH2	0312857063	Books	5	0
US	R2KSGWIOOV0XEE	0553108034	Books	5	0
US	R161XVR3KG7CX7	0425107469	Books	5	0
US	R2TF4YAEIMTT8T	0609603086	Books	1	0
US	R1S9NH0BBWE8GM	0062502182	Books	5	0
US	R3ARZRLOLDCXU3	0064400557	Books	4	0
US	R1YMYFZU78BVL6	0446310786	Books	5	0
US	R1HZT62A3S6T5T	0380018179	Books	5	0
US	R3FYSPKIGDAO41	0670880728	Books	2	2
US	R2A36V1EQJ7GHC	0316152196	Books	5	0
US	RYB0NPQ47VX75	0694003611	Books	5	0
US	RD52TSMA98HTB	0425098389	Books	5	0
US	R33MMTHSIGJV1O	0385493800	Books	5	0
US	R2XU41B0583S1Q	0385493800	Books	5	0
US	R29G96BBUUM233	0385484518	Books	5	0
US	R2LZ2JIRDQVWH5	1558216847	Books	5	0
US	R1AQS9K9UJ7DBK	0380002930	Books	5	0
US	R346W2RLE0664O	0553565915	Books	5	1
US	R3VKDBBGV8ND3G	0345363132	Books	5	1
US	RZ4A8QLMHOJ2L	0345298349	Books	4	1
US	R8VIEER5PQCMB	0385493800	Books	5	0
US	R2IZM66TUQIIC4	0441003257	Books	1	8
US	R2PZM7C2W1N9WU	0446310786	Books	5	0
US	R2SAI7J2LAU3C0	0385474547	Books	5	0
US	R4P8GOQIPUWY2	0802713319	Books	5	0
US	RSS8WCOGDDDZ5	0553284347	Books	5	3
US	R3DI9X4ZZ5EQRA	0783801602	Books	5	0
US	R3AVYX9FUQAIIW	0316152196	Books	4	0
US	R1AO82H9ZCF9NF	0385473788	Books	5	0
US	R1Y4QRRMQEZNG1	0425105709	Books	4	5
US	R202BYVTCIO9ZL	0688158129	Books	2	2
US	RN5FL23NSX0KJ	0385311400	Books	5	3
US	RCABO6N2OXGVC	006109594X	Books	1	8
US	R20V92MZM6ZA9K	0679406689	Books	5	2
US	RE1Q3E0ZSD9XA	006017322X	Books	5	1
US	R35FLMBISBUD5N	0553275976	Books	5	0
US	R103XKXATHUCAR	1558216847	Books	4	0
US	RPZ4OYR8Z3ZDV	0441172717	Books	5	0
US	R158EWDUKHAGKI	0446310786	Books	5	0
US	R17ZKDALMLNUGU	0679416781	Books	5	1
US	R3THPRIP7KKQJ8	0060977493	Books	5	0
US	R2NW4J8JYP6AS4	0140067477	Books	5	1
US	R1NJPWS4VWE96I	0399143904	Books	5	0
US	R3VYZYA1C0MF9	0679428887	Books	2	5
US	R16VULY0V5FIJE	0060920084	Books	3	13
US	RWTQ17S96AI7E	069451960X	Books	2	0
US	R2PMXF28SIYT7H	0553210246	Books	5	0
US	RY481OBV5SN4T	0679781307	Books	3	0
US	R3AA2NH9LMG4X2	0553573403	Books	5	0
US	R2HLUDH9C7QD90	0060920084	Books	4	0
US	R3AXXK5HH7XVVJ	0140067477	Books	5	1
US	R1WWM3YTO0MAPK	0425074811	Books	1	9
US	R1VHVTFETO9G87	0385493800	Books	4	0
US	R3AIE87H83ZNB8	0385493800	Books	5	0
US	R120TW7PWNPLX0	0446310786	Books	5	1
US	RXCCGAJFPFDPW	0451523938	Books	4	1
US	R3SHCQVPWE803C	0606030573	Books	4	1
US	REORWZYFVLKH3	067144901X	Books	5	0
US	R3AWJQW5AQHNFT	0060916540	Books	5	1
US	R2Y5NF02PYTG2Y	0385493800	Books	2	0
US	R1C68WFFH993A0	0812931017	Books	5	0
US	R1HYESHCDXQRSZ	0451191153	Books	3	0
US	R3N33DWQAXLP0O	0060926317	Books	5	0
US	R3KMHD8QZ5P5X2	0060977493	Books	5	0
US	RXU483QWHESH5	0385484518	Books	5	0
US	R2MK4N2ABQ0PUS	0394720288	Books	5	6
US	R2ANH0E668SGNN	0451169514	Books	5	0
US	R24E4C6W2ZPTON	0812523334	Books	5	0
US	R3PIQMEL08Q8VW	0440224764	Books	4	0
US	R3P598S2SRFA8Q	1573226521	Books	5	0
US	R1GEE0PNEW0ZG1	0393312836	Books	4	0
US	R16IU8WGJ3C7B0	0140277447	Books	3	7
US	RG8F907OK4WYT	0440219078	Books	4	0
US	RJBU40FI194SI	0899663036	Books	5	1
US	RBUPXMFEKDZ2R	0393312836	Books	5	0
US	R3HTFJJV1GIOWE	0684874350	Books	5	0
US	R18NH0E4YH3GPT	0553108034	Books	4	1
US	R2WX23K9I1LDMB	0385486804	Books	3	1
US	RZY8JTFCIV2YL	0590373587	Books	4	0
US	R1IQEJB0IBYTDA	0060392584	Books	5	0
US	R2OY81GJW7CBD1	0385484518	Books	4	0
US	R3MQAYW0LUC8OA	0525457585	Books	5	0
US	R1V7I49EDWDBKF	1573220485	Books	5	0
US	R3OUJJ17PYJIS4	0590259385	Books	5	19
US	R3M3OUFOKY2TXY	1885283148	Books	5	1
US	R39Z3VQLELRF6X	0385493800	Books	3	0
US	R36C0ULO15XTL7	0385493800	Books	5	0
US	R1FW3ST7GIBS9C	0201633612	Books	5	0
US	R2D9328NESUTS1	0920668372	Books	5	2
US	R3LBBA4F63HN66	006016848X	Books	5	1
US	R24VAOEIY9IB9W	0140281622	Books	5	0
US	R23OPF8SWBC4GU	0375704191	Books	1	0
US	RKKAMPUJFVOTM	0446310786	Books	2	2
US	R2J5ESXA3K4CC3	0553502271	Books	5	0
US	R15QZZH51IIWCW	0205191584	Books	5	1
US	R2MDHLVWKSJCAM	0385493800	Books	1	2
US	R1THMZ1OSZZMA1	0812550706	Books	5	0
US	RAIM3QIDGUFGT	0374172897	Books	5	1
US	R24UFJT3YHYY7X	0399128964	Books	5	0
US	R1Q1FDJCFEI1MX	0452270073	Books	5	3
US	R2F9P6F9Z9TWOL	0385493800	Books	4	0
US	RD4PZ26CN082M	0684843749	Books	5	0
US	R19LLYF9ETYDQ6	0812550706	Books	5	0
US	R1WFUAH69EIONK	0140013997	Books	5	1
US	R34TB3Q75Y594K	0140185232	Books	4	121
US	RCAE9AOUDVD2E	006092988X	Books	5	0
US	R20WXZJ70SCGN7	0786860707	Books	5	2
US	R375RVHJ5W5X94	0312965788	Books	5	1
US	R2C99SCZMHJTA	0930289234	Books	5	0
US	R3DONLJFCUF169	0380002930	Books	5	0
US	RIEO3AXMIR5I3	0140131558	Books	5	0
US	REPGYNMGKZ2BG	0887307280	Books	5	0
US	RK52ARIM925LC	0783801602	Books	5	0
US	R2353M8TPHNJ5O	0316236551	Books	5	19
US	R4TFTJICAK6G0	0446604844	Books	4	0
US	R341X0GFFUTMHP	1881273156	Books	5	1
US	RIC2FY6DJNACE	0312199066	Books	5	1
US	R33CBI4YHJJC42	0553345834	Books	1	9
US	R2XDZ7PL6IYOJH	0440219078	Books	5	0
US	R1U67B8HGSOVOE	0062511408	Books	5	1
US	R1VSY6OWBTDO97	0451191153	Books	5	2
US	R10CRACU9NMS7H	0451163516	Books	3	1
US	R33P9KBD3IZ9OH	0684800713	Books	5	16
US	R11L8ETCPN67B4	0671634062	Books	3	9
US	R1L2TOA209RPLK	0060977493	Books	2	0
US	R1QSO6I78WARIM	0804106304	Books	4	0
US	R1ILDAOUAUVDRH	0131103628	Books	4	0
US	R1WYBSV26B8LYD	0345347951	Books	3	1
US	R10DA6PYF35Y2I	0684874350	Books	5	0
US	R14OEUCY8G7AXE	0156907399	Books	2	1
US	R15GF9PVSZ1OL0	0553573403	Books	5	1
US	R365F5B91CFOV9	0385484518	Books	5	0
US	R1PL4NG7WC7K4L	0375402675	Books	1	0
US	R2ROD7MATAT1AE	0140076190	Books	5	0
US	R2B7H8B3R7LW54	015626224X	Books	4	3
US	R8YYPFWIH2MQB	0446310786	Books	5	1
US	RXDLYYS5Q9K3J	0671688782	Books	1	17
US	R2VMRSHL4FTKCF	0446347949	Books	4	1
US	R2IRVISS6FJ8Z0	0451452739	Books	5	0
US	R1P6AR7BGLBC2S	0060920084	Books	2	5
US	RU7OK40RVTF1B	0887307280	Books	4	0
US	R2R2ROCWBS2A1S	015650300X	Books	5	3
US	RHORGHEANX238	0609603086	Books	3	0
US	R7ESR9VSWSLPW	0060168366	Books	1	12
US	R6PCFF87WAVU2	0060925000	Books	5	0
US	R59M14ZBGFDE0	0375707972	Books	4	0
US	R2BY5CFZZ5SU3U	0061007137	Books	5	0
US	RL55MTI430PUQ	0517591812	Books	5	0
US	RIXJGFDBA8QX9	0679731377	Books	5	1
US	R2SCQB5D443SQ8	0884271137	Books	5	2
US	RD426FCE4AWIB	0441172717	Books	5	0
US	R2MYEU5DH34U4Q	0060977493	Books	2	2
US	R3B7MCJ0WNZE89	0671015206	Books	5	0
US	R184MRLW4AFYB8	0525244581	Books	1	27
US	R2BDAYKPYQRUCC	0312955006	Books	4	5
US	R2NMGW4RIPVH01	0385493800	Books	1	0
US	R19IGI168GFDM7	0553213105	Books	5	0
US	R2YPYU2JLPW7JK	0375707972	Books	4	0
US	R1MZQCI16AJF2A	0812550706	Books	5	0
US	R3T4PS3AFXL8TV	0679428887	Books	5	0
US	R2DJG0JWATEAK5	0440213525	Books	5	0
US	R39CDKJLZE0XFC	1567184855	Books	5	190
US	R21NBAXFVINHVA	0385424736	Books	2	3
US	R1HTEUX46TWLS8	0805054375	Books	5	0
US	R1DI26O2GZB02B	1556154844	Books	1	2
US	R2IWLCEQAPA8CB	0380977281	Books	2	9
US	R2V2SNFQ54CAHK	0451163516	Books	4	32
US	R2Z8FRGRCUCPDP	1573220485	Books	5	0
US	R3JXFYMHG27TY0	0385493800	Books	5	0
US	RFS3XR8WDRVRR	0385493800	Books	3	0
US	RX2LOI8CGUPS1	0385484518	Books	5	0
US	R2PCIWZ443GRPX	0375707972	Books	5	2
US	R4CGPH8W8JAXW	0425152251	Books	5	4
US	R18SF9606DPRQU	0375707972	Books	4	0
US	R1FN0RNEYPBYUI	0385484518	Books	5	0
US	R370ZAQ44WXDSF	0880381736	Books	5	0
US	R2IZORVKZCJKUJ	0375707972	Books	4	0
US	R3HZYB78HZFHO7	0385486804	Books	4	0
US	R21E7GPJ5TX1TW	0380789019	Books	5	1
US	R6LSWVBJ24VV5	0395645662	Books	5	0
US	R1154FN38V7MKY	0425098478	Books	5	1
US	R3VQQRI21MD19Y	0670880728	Books	5	0
US	R29NBV10JM6A4Q	0553108034	Books	5	0
US	R1PSSZNXM5KWFW	0805241655	Books	1	6
US	R1SSGHIYWI0I58	0812550757	Books	4	1
US	RY490FHLVZ6V	0887307280	Books	5	1
US	R39LKDWTE7CF5Q	0060922583	Books	5	2
US	R23UI4MHF78MQO	0385493800	Books	2	0
US	R2IZ1SII3K4QFZ	044022165X	Books	5	0
US	R2WRLOQ4JTH9ND	0451196716	Books	5	1
US	R2L7HOBMMWQ20S	0446310786	Books	5	1
US	R2ZEZ7LPO7RY2R	0385493800	Books	1	2
US	R2C9WNVHOMJ3DC	0375707972	Books	1	3
US	R2TFLD78C0GRV2	0694515302	Books	5	0
US	RQHK5VTZUM22J	0679428887	Books	2	1
US	R19P9EMMKKNUMB	0385493800	Books	5	0
US	R31UV3T4SR5VQE	0380002930	Books	5	0
US	R1EQE5MNNFSF9K	0399143904	Books	2	0
US	R3P2MJJN2VNDJ9	0679428887	Books	4	1
US	R2XQKX3GHEAT3J	0140544518	Books	5	0
US	R12ZB5SXB2C1G9	0440224764	Books	1	0
US	R2XD4YLJ2ECH9T	0385493800	Books	5	0
US	R2F49LASNERE2M	0441172717	Books	5	0
US	R31UBCTAUQ2FXH	0670880728	Books	4	0
US	RWHSYOMSZJP5	0399128964	Books	5	0
US	R7VTCUHKT9MRP	0395925037	Books	2	5
US	R3I1M404FQYPGK	0375707972	Books	5	0
US	RD5LKT0QFJVUB	0316236446	Books	5	2
US	RJJ27DG62WR9C	0671891634	Books	5	6
US	R318BUD0IKSLCA	0887307396	Books	5	1
US	RN403FWHOJKEN	0201626632	Books	5	5
US	R1692A9E7WV778	0395759242	Books	4	10
US	R2DX0RTSV67EBV	0375707972	Books	4	0
US	R1CZ932TNG5742	0446310786	Books	5	1
US	RJ4PBRTEJTMWE	0441003257	Books	4	0
US	R1NDDVLJ1EWKYR	1563890119	Books	5	2
US	R1565DA3UW7OSL	0679720200	Books	3	0
US	R6L5LLE6BI8LL	0670880728	Books	5	0
US	R4MLOSJ61RXN8	0316152196	Books	2	0
US	R2Q8E76ZRJR8QE	0140187537	Books	5	22
US	R1YPHC19H2737E	0064471047	Books	5	0
US	R7W4DFR9VAPNQ	0375707972	Books	5	0
US	RSRVB9FVUUVLK	0385493800	Books	3	0
US	R1D1WCEXZ04YID	0140157352	Books	4	5
US	RRK8M8VU12LD	0385493800	Books	3	0
US	R2D08NM4F7NDI3	0385333846	Books	3	0
US	R2F09WD6R0QEVL	0375707972	Books	5	0
US	RAR567H0W9J2Y	0812550706	Books	5	0
US	R2LOUK9BHKUWKC	0671799320	Books	5	0
US	R20953D8ZDFGYH	0425152251	Books	4	0
US	R2QXX8PZYHTNVC	1573226521	Books	4	0
US	R2J3W8LAO49F7Y	0393307050	Books	1	6
US	R2SNEFGFJI6BBI	0385043805	Books	5	0
US	R2LOHBE5F3WWAQ	0385493800	Books	5	0
US	R30R8SSU2Q4OKJ	0385493800	Books	4	0
US	R244WKQRHVOFBR	0385493800	Books	3	0
US	R2V2HQV8GC9MUU	0064471837	Books	5	0
US	R1UTK1AYJ107E0	0920668372	Books	5	1
US	RSRROSZ0READW	0375707972	Books	5	0
US	R385JVSPTLDFBF	0517543052	Books	4	24
US	R3C7O54WAG8ZF	0345363132	Books	3	3
US	R1I6KSEGL6K3RS	0393312836	Books	5	0
US	R1WKE98NZCISCC	0060977493	Books	1	2
US	RFMKZKY2LHT2L	0446310786	Books	5	1
US	R3EM5Q59JC0VXE	0385493800	Books	3	0
US	R20LQXFEVQX6DF	0375707972	Books	5	0
US	R12HN4BXAN0T2A	0385493800	Books	3	0
US	R3GDYDFNEUBMID	0679441018	Books	4	0
US	R35XSSPCU79YCY	0525244581	Books	5	1
US	RLV96HUABS5WL	0440211727	Books	3	0
US	R3O8K69DDNT4SF	0385484518	Books	5	0
US	RWD9G7WW179QJ	0385493622	Books	5	1
US	R2VQQ14J5UPFBN	0446310786	Books	5	1
US	R3HOD32MWAK8L2	0609603086	Books	4	0
US	R14TY1CCR8XUKW	015650300X	Books	5	0
US	R1T4V40JPF07TJ	0425152251	Books	4	0
US	R2F5ET3QAIXGOF	1885283148	Books	5	1
US	R1XT1HZN420EQI	0606040439	Books	5	0
US	R3SSTAE9L3Q0YR	0553212478	Books	5	0
US	R5ICB5I1NF8DD	0399143904	Books	1	0
US	R2AW95849PVGCA	1573225517	Books	5	1
US	R2O3FOJ5SX3820	0440219078	Books	5	0
US	RYG71MAZATHID	0060987464	Books	5	0
US	R1Q3PW17AUOO55	0380778556	Books	2	2
US	RVORFA3PSQHTM	0679843302	Books	5	2
US	R3DTC0XWY9FYSB	0060977493	Books	4	0
US	R38LHKIE091O9D	0385493800	Books	2	0
US	R15JPD5VLWVZQ7	0385484518	Books	4	0
US	R3PRUCKGP5WDWL	0385493800	Books	2	0
US	R1Z70VIYL7J4QP	0440224764	Books	4	0
US	R1J8CBKQ33EPLE	0812550757	Books	3	1
US	R2FDFV3H6NL6W6	0805211063	Books	5	1
US	R298PK3WH5YBCW	0684874350	Books	5	0
US	RVPRBU3O0QJQZ	0553565915	Books	5	9
US	R37DVISV44MXD7	0812550706	Books	5	0
US	R1WP5S9CY6Q274	0671027344	Books	3	0
US	R37PJLAY3842TZ	0553212478	Books	5	0
US	RHC9M9MGZV4KU	0380778556	Books	5	0
US	R1I8ZO6NTBLIFB	0140346406	Books	5	1
US	RFBKUK3SDQLL8	0345409671	Books	5	0
US	R1IWXG68ER37FZ	0385493800	Books	5	4
US	R1ICWX77UQDOSJ	0385493800	Books	2	0
US	RVOM4EHJ0X913	0395759242	Books	5	0
US	R1EPIELQVK7SBH	0679720200	Books	5	0
US	R1QUAHVGIQ4531	0136879721	Books	2	15
US	R2G13SQV84F0OA	0553274503	Books	5	0
US	R3A0OR2E4OZTV6	0385484518	Books	5	0
US	R11HFFHTMBQPRN	0671688782	Books	5	20
US	R2JAEWWYKBC7AL	0399128964	Books	5	0
US	R2TYRPQST7PEF6	0375707972	Books	4	0
US	R1E5XI6Y324JGV	0670813028	Books	5	0
US	RIK4555NBHTL5	0385493800	Books	5	0
US	RQ6Z5ZKQN61K5	0140177396	Books	5	0
US	RX4TABL2AC0U1	0451191153	Books	5	0
US	R3GYKEGPL4IH6W	0375707972	Books	3	0
US	RE6SGDOWU8KZA	0385493800	Books	2	1
US	R28M470QFPDWM0	0395925037	Books	5	4
US	R3AG3C96Z9189Q	0380725398	Books	4	1
US	R3TFGWWBFRLSN0	0553573403	Books	5	0
US	R2FFO435E4NUBE	0679457313	Books	1	5
US	R1X3M3WQL0IHJK	0440219078	Books	5	0
US	R39S4ATT2E1GTW	0380789019	Books	4	0
US	RJP1NJQ0BKSBN	0812550706	Books	3	0
US	R17PD5OC0Q1G2P	0887306667	Books	4	1
US	RNJ7O0BKP5DWO	0399143904	Books	4	0
US	RL5PA9DQGQK85	0441172717	Books	5	0
US	RWH3T108H8XAL	0451191153	Books	5	1
US	R1QCOLK8M468E8	0812034465	Books	5	6
US	R3A9BDCKZCCCZ3	0804102988	Books	5	2
US	R1M0NJR44HOMH7	0375707972	Books	4	0
US	RZJB7WLGPJCBG	0385493800	Books	4	0
US	R23Q7X59DF3ROS	0380789019	Books	5	0
US	R1CUN710XSAMBO	0385493800	Books	3	0
US	RNSHJYPQE25YU	0679777547	Books	2	1
US	R3GN269NPCPN8O	1573226521	Books	5	0
US	R2FAXYE3DFPWHC	0375707972	Books	5	0
US	R2RFB9GIJDVCRC	0316152196	Books	5	0
US	R2P94EFWOJ3SOA	0385493800	Books	3	0
US	R3UPUS8KNONDFI	1573225517	Books	4	0
US	R1HYR0DL0PG9F4	0312853238	Books	5	0
US	R2I6ER5Y2J8CPH	0880794968	Books	4	10
US	R3R2M4Q27C2GWR	0440214041	Books	4	0
US	R3QN64ERAWME43	0451191153	Books	5	0
US	RSMY3AYZUPO8U	0375408266	Books	4	0
US	R3N4BOMF0GVD5Z	0399230033	Books	5	14
US	R2H233UF26J9TJ	0385493800	Books	5	0
US	R3KW8HZ85X20HL	0425163407	Books	1	4
US	R3MU6BY7IZLXUR	044022425X	Books	5	0
US	R2TUJMN1BCJF6F	0440217563	Books	5	0
US	R1030OI1B8KAO9	0375707972	Books	5	0
US	R33O56U6DPFFE2	0374266425	Books	5	0
US	R3G9SR1YV0CDQW	044022425X	Books	5	0
US	RD9GOPPISKN9K	0375707972	Books	2	0
US	R12B5O8065CA81	0898159156	Books	5	1
US	RVTCZ4LC30TC9	1558216847	Books	4	1
US	RHYQXNGDOQAO5	0684843749	Books	5	0
US	R25KAOMOAP5CY4	0451191153	Books	5	0
US	R2W6X4NPKZ18KY	0385493800	Books	3	0
US	R147Y7E2V1ZY66	0375707972	Books	5	0
US	RFJZZ0ZX7Q46Q	0385493800	Books	4	0
US	RTAA4OC2A7VCJ	0440117658	Books	3	1
US	RRKUYK94KTUQM	0871137380	Books	5	0
US	R1JXG66ABL52TS	0671027344	Books	5	0
